transcript_id,SRR633516,SRR633540,SRR633541,SRR633544,SRR633545
ENSDART00000161459,0,0,0,0,0
ENSDART00000170691,0,0,0,0,0
ENSDART00000191315,5,0,0,1,4
ENSDART00000166892,3,2,0,3,0
ENSDART00000171613,0,0,0,0,0
ENSDART00000110528,0,0,0,0,0
ENSDART00000169547,0,0,0,0,0
ENSDART00000184995,0,0,0,0,0
ENSDART00000122748,0,0,0,0,0
ENSDART00000098415,27,0,43,61,32
MSTRG.11473.2,113,62,0,0,0
ENSDART00000159541,98,128,0,0,259
ENSDART00000098417,561,171,382,550,311
ENSDART00000177428,43,113,42,63,75
ENSDART00000039174,19,20,0,0,0
ENSDART00000004899,211,7,84,325,395
MSTRG.11476.2,104,221,117,214,125
ENSDART00000146221,2,0,4,4,7
ENSDART00000137738,1,8,2,24,26
ENSDART00000140415,3,0,0,0,4
ENSDART00000138365,6,8,21,30,28
ENSDART00000131978,0,0,0,0,0
MSTRG.11477.1,19,16,10,10,12
ENSDART00000184804,0,0,0,0,0
ENSDART00000002510,32,21,17,0,15
MSTRG.11478.2,4,0,0,0,0
ENSDART00000019063,192,125,127,179,174
ENSDART00000140844,48,8,0,9,0
ENSDART00000110447,13,24,33,15,24
MSTRG.11482.1,193,33,38,419,0
ENSDART00000135754,264,252,248,0,330
ENSDART00000140474,1,4,0,5,9
ENSDART00000186638,20,0,0,0,0
ENSDART00000135624,48,24,29,34,40
ENSDART00000142108,0,0,0,0,0
ENSDART00000166792,17,17,6,11,5
ENSDART00000084859,167,111,122,112,79
ENSDART00000008322,0,0,0,0,0
ENSDART00000084876,5,3,0,1,0
ENSDART00000187690,60,39,95,40,56
ENSDART00000124217,124,77,17,73,60
ENSDART00000170405,0,0,0,0,0
ENSDART00000005382,28,19,0,31,0
ENSDART00000143915,5,8,23,0,32
ENSDART00000056514,0,0,0,0,0
MSTRG.11488.1,494,294,291,274,266
ENSDART00000131834,225,135,142,157,144
MSTRG.11490.1,34,0,5,0,9
ENSDART00000137967,3,21,14,15,17
ENSDART00000137849,0,0,0,0,0
ENSDART00000003670,488,339,338,214,188
ENSDART00000132794,74,34,50,0,0
ENSDART00000042974,34,23,0,46,41
ENSDART00000146123,1179,592,642,1198,1106
ENSDART00000040427,82,209,90,119,113
ENSDART00000146533,4,5,3,4,2
ENSDART00000020135,0,0,0,0,0
ENSDART00000142940,0,0,0,0,0
ENSDART00000146409,0,0,0,0,0
ENSDART00000144220,36,25,26,14,13
ENSDART00000045016,470,259,246,432,448
ENSDART00000176827,0,0,0,0,0
ENSDART00000136159,0,0,0,0,0
ENSDART00000111382,0,0,0,0,0
ENSDART00000048277,2125,1302,1245,1877,1764
ENSDART00000138874,7,5,2,7,7
ENSDART00000132856,0,7,0,4,0
ENSDART00000137272,0,0,0,0,0
ENSDART00000143468,0,0,0,0,0
ENSDART00000138952,263,933,254,441,66
ENSDART00000084938,155,116,97,149,134
MSTRG.11497.5,965,165,778,72,367
ENSDART00000084958,0,17,0,35,87
ENSDART00000126587,75,31,55,76,11
ENSDART00000004626,511,331,347,398,345
ENSDART00000143311,2,0,2,6,3
ENSDART00000137598,230,125,92,125,112
ENSDART00000190458,19,0,38,0,17
ENSDART00000135340,2,11,2,2,2
ENSDART00000139459,2,9,2,3,1
ENSDART00000056519,66,38,28,23,19
MSTRG.11503.1,71,43,39,64,56
ENSDART00000056522,0,17,0,0,1
ENSDART00000140498,0,0,0,0,0
MSTRG.11504.1,344,165,210,262,271
ENSDART00000141214,1,1,1,1,1
ENSDART00000186422,10,15,9,4,7
ENSDART00000015723,519,334,311,431,387
ENSDART00000137109,1,1,1,1,1
ENSDART00000132427,0,0,0,0,0
ENSDART00000140558,0,0,0,0,0
ENSDART00000146820,81,53,51,43,55
ENSDART00000147977,1,0,0,1,1
ENSDART00000145896,54,43,37,36,23
ENSDART00000139983,0,0,2,0,0
MSTRG.11508.1,19,0,10,0,6
ENSDART00000146103,288,203,156,219,150
ENSDART00000193921,24,0,24,15,77
ENSDART00000029801,344,239,193,344,296
ENSDART00000143496,0,0,0,0,0
ENSDART00000025841,248,190,157,246,207
ENSDART00000133951,1,0,0,0,0
ENSDART00000008302,676,475,389,493,508
ENSDART00000144037,1,1,1,1,1
ENSDART00000088040,0,0,3,5,0
ENSDART00000191057,0,0,0,0,0
MSTRG.11514.5,0,1,1,0,0
ENSDART00000012191,332,225,225,324,303
ENSDART00000144807,384,296,238,250,220
ENSDART00000143725,2,1,1,2,1
ENSDART00000154726,130,61,69,73,50
MSTRG.11516.1,22,12,15,11,11
ENSDART00000156530,3,0,0,0,0
ENSDART00000155803,0,0,0,2,0
ENSDART00000154124,0,0,0,0,0
ENSDART00000110781,97,37,50,43,46
ENSDART00000076321,0,0,0,0,0
ENSDART00000156322,3,6,7,3,0
ENSDART00000166352,0,0,0,0,0
MSTRG.11519.1,60,38,40,63,61
ENSDART00000121768,2,1,2,2,2
ENSDART00000158179,0,0,0,17,13
ENSDART00000171409,0,0,0,0,0
ENSDART00000165347,0,0,0,0,0
ENSDART00000113337,0,0,0,0,0
ENSDART00000136796,0,0,0,0,0
ENSDART00000160317,54,27,36,18,17
ENSDART00000120061,1,1,1,2,1
ENSDART00000143203,78,47,44,30,31
ENSDART00000145711,0,0,0,0,0
ENSDART00000186005,0,0,0,0,0
ENSDART00000141447,2,0,0,0,0
ENSDART00000039386,167,117,121,115,118
ENSDART00000137331,0,0,0,0,0
ENSDART00000127679,0,0,0,0,0
ENSDART00000036318,5,0,0,2,0
ENSDART00000035685,6,6,0,0,0
ENSDART00000098529,15,0,3,11,0
ENSDART00000168939,22,40,0,0,0
MSTRG.11523.3,29,0,0,0,0
ENSDART00000183277,3,7,38,9,14
ENSDART00000143027,11,6,5,3,3
ENSDART00000129852,8,3,4,2,2
ENSDART00000075931,1,0,1,1,0
ENSDART00000141784,54,36,35,40,32
MSTRG.11526.1,17,9,7,12,0
MSTRG.11527.1,4,0,0,4,4
MSTRG.11528.1,87,51,45,54,48
MSTRG.11528.2,153,86,79,77,81
ENSDART00000194822,1,0,0,0,0
MSTRG.11528.4,9,0,0,0,0
MSTRG.11529.1,111,62,51,68,46
MSTRG.11530.1,33,17,12,21,14
MSTRG.11531.1,10,12,11,9,5
ENSDART00000034595,42,39,35,9,14
ENSDART00000055565,22,17,17,4,0
ENSDART00000050345,4,4,4,0,0
ENSDART00000165085,35,26,21,22,24
ENSDART00000034802,19,11,14,8,9
ENSDART00000034790,49,34,38,26,28
ENSDART00000139564,0,16,0,14,0
MSTRG.11536.1,135,85,88,98,98
ENSDART00000075905,210,139,130,138,134
MSTRG.11537.2,9,0,1,8,0
ENSDART00000075904,7,4,3,0,0
ENSDART00000159951,1146,521,483,812,686
ENSDART00000145642,76,51,42,52,50
ENSDART00000056544,110,62,72,58,61
ENSDART00000131837,0,0,0,0,0
ENSDART00000013676,488,317,282,394,392
MSTRG.11541.3,13,0,9,0,13
ENSDART00000143433,22,25,21,10,11
ENSDART00000146149,3,4,4,2,0
ENSDART00000143469,0,0,0,0,0
ENSDART00000139477,0,0,3,0,3
MSTRG.11543.1,12,7,0,0,0
ENSDART00000135307,66,31,15,65,70
ENSDART00000180948,30,31,39,33,10
ENSDART00000044264,356,236,238,340,319
ENSDART00000136082,0,0,0,0,0
ENSDART00000128043,0,0,129,256,75
ENSDART00000142342,0,2,0,2,1
ENSDART00000141614,0,0,0,16,0
ENSDART00000159396,0,0,0,0,0
ENSDART00000144518,237,133,10,0,13
MSTRG.11546.4,211,118,224,0,473
MSTRG.11546.5,173,130,160,351,0
ENSDART00000137395,2,0,0,6,0
ENSDART00000131901,26,11,17,9,9
ENSDART00000146485,243,153,0,0,8
ENSDART00000125139,1,0,0,2,0
ENSDART00000131384,49,31,27,0,25
ENSDART00000192707,2,2,4,9,3
ENSDART00000143743,0,15,10,0,5
ENSDART00000173064,0,0,0,0,0
ENSDART00000076478,426,287,294,208,188
ENSDART00000182068,11,11,7,9,10
ENSDART00000042100,62,32,26,58,49
ENSDART00000061677,0,0,0,0,0
ENSDART00000185329,0,0,0,0,0
ENSDART00000167274,232,160,129,209,199
ENSDART00000170672,9,6,13,5,6
ENSDART00000187473,0,0,0,0,0
ENSDART00000076523,11,4,0,11,11
MSTRG.11552.2,0,0,0,0,163
ENSDART00000088026,155,109,85,183,9
ENSDART00000179614,1,1,0,0,0
ENSDART00000113111,346,220,212,387,340
MSTRG.11555.3,0,0,21,29,39
ENSDART00000138769,0,0,8,12,3
ENSDART00000159066,0,0,0,0,0
MSTRG.11554.1,16,14,11,17,19
ENSDART00000171527,35,17,29,20,21
MSTRG.11555.2,61,40,4,14,4
MSTRG.11555.6,38,18,20,37,35
ENSDART00000147939,0,0,0,0,0
ENSDART00000177290,83,56,44,63,61
ENSDART00000144210,1,0,0,0,2
ENSDART00000141850,2,0,0,0,0
ENSDART00000134040,0,0,0,0,0
ENSDART00000109219,58,43,41,63,54
ENSDART00000044331,860,553,510,753,687
ENSDART00000136252,1,1,1,1,1
ENSDART00000131682,1,1,2,1,2
ENSDART00000048838,145,132,133,118,93
ENSDART00000056577,47,24,33,8,8
ENSDART00000131552,0,0,0,0,0
ENSDART00000129963,7,0,4,0,0
ENSDART00000156015,0,0,0,0,0
ENSDART00000147412,0,0,0,0,0
ENSDART00000146406,0,0,0,0,3
ENSDART00000134270,0,0,0,0,0
ENSDART00000145268,16,2,14,11,10
ENSDART00000110826,17,18,6,0,0
ENSDART00000177266,0,0,0,0,0
ENSDART00000139860,0,0,0,0,0
ENSDART00000145231,0,0,0,0,0
ENSDART00000141721,0,0,0,0,0
ENSDART00000085675,185,108,101,63,71
MSTRG.11565.2,3,0,0,0,2
ENSDART00000147821,83,49,42,71,60
ENSDART00000077108,19,10,9,8,7
MSTRG.11570.1,0,0,16,0,12
MSTRG.11570.3,0,1,6,4,2
ENSDART00000148135,0,0,0,0,0
ENSDART00000007333,258,217,187,161,140
ENSDART00000138424,8,5,6,3,2
MSTRG.11570.5,41,26,14,5,3
ENSDART00000149895,0,133,0,170,56
ENSDART00000173665,21,14,5,2,6
MSTRG.11571.1,69,74,233,0,83
ENSDART00000098632,2,0,0,0,0
MSTRG.11571.4,412,63,14,278,300
ENSDART00000176951,4,74,0,0,13
ENSDART00000148563,6,5,51,8,2
ENSDART00000185494,0,0,0,0,0
ENSDART00000180691,0,0,0,0,0
ENSDART00000168098,0,0,0,0,0
MSTRG.11573.1,0,0,0,0,65
ENSDART00000037292,417,313,305,322,208
MSTRG.11574.1,67,50,50,46,44
ENSDART00000180824,0,8,6,8,0
ENSDART00000123886,0,0,0,6,0
ENSDART00000191746,0,0,0,0,0
ENSDART00000192631,205,143,134,204,196
MSTRG.11576.1,17,13,7,8,3
ENSDART00000176979,0,0,0,0,0
ENSDART00000189011,125,75,74,70,81
ENSDART00000134756,30,20,16,25,7
MSTRG.11579.1,108,61,56,37,29
ENSDART00000130830,820,529,453,362,307
ENSDART00000122860,0,0,0,1,1
MSTRG.11581.1,585,353,345,664,525
ENSDART00000017977,254,172,139,131,232
ENSDART00000140138,4,2,2,1,1
ENSDART00000127520,29,35,29,42,30
ENSDART00000084597,84,47,48,24,21
ENSDART00000022643,356,226,211,329,299
MSTRG.11584.6,0,0,33,0,0
ENSDART00000138822,379,299,249,229,206
ENSDART00000004816,23,28,88,135,130
ENSDART00000155577,69,19,46,103,89
ENSDART00000170171,182,102,0,0,0
ENSDART00000137476,1,0,0,0,0
ENSDART00000045763,164,101,86,153,127
ENSDART00000112243,120,68,54,93,76
ENSDART00000138013,3,3,3,3,2
ENSDART00000023208,18,11,15,9,14
ENSDART00000075673,50,29,26,11,0
MSTRG.11589.3,0,2,0,0,0
MSTRG.11589.1,56,42,36,0,40
ENSDART00000131278,11,2,0,0,0
MSTRG.11590.2,0,1,6,0,0
ENSDART00000194176,19,8,0,0,6
ENSDART00000056461,0,0,0,0,0
ENSDART00000143562,27,24,16,17,0
ENSDART00000131716,0,0,0,0,0
ENSDART00000144803,0,0,0,0,1
ENSDART00000140788,0,0,0,0,0
ENSDART00000056460,33,0,20,26,25
MSTRG.11593.3,0,1,1,2,0
ENSDART00000140188,82,69,48,39,43
MSTRG.11593.2,50,0,0,13,23
ENSDART00000142792,5,17,0,0,0
ENSDART00000084517,0,58,61,136,70
ENSDART00000134203,0,0,0,0,0
MSTRG.11594.1,221,87,68,21,80
ENSDART00000142663,28,20,16,15,14
ENSDART00000075551,114,77,72,46,44
ENSDART00000136022,3,0,0,0,0
ENSDART00000047055,135,73,53,81,67
ENSDART00000008268,166,122,110,64,62
ENSDART00000144707,0,0,15,15,0
MSTRG.11599.1,236,162,133,108,35
ENSDART00000098357,8,0,5,179,245
ENSDART00000131554,18,8,6,10,9
ENSDART00000056441,37,26,22,9,20
ENSDART00000144716,767,434,362,507,470
ENSDART00000012919,86,60,50,23,26
ENSDART00000147019,264,165,166,122,97
ENSDART00000141358,872,847,741,636,598
ENSDART00000136690,5,3,43,41,0
ENSDART00000132617,8,9,10,7,8
ENSDART00000114162,0,0,0,4,0
ENSDART00000141199,0,0,0,0,0
ENSDART00000101230,0,0,0,0,0
ENSDART00000143094,0,0,0,0,0
ENSDART00000124702,0,0,0,0,0
ENSDART00000140203,0,0,0,0,0
ENSDART00000184079,0,0,0,0,0
ENSDART00000193349,0,0,0,0,0
ENSDART00000074027,0,0,0,0,0
ENSDART00000146444,0,0,0,0,0
ENSDART00000140599,0,0,0,0,0
ENSDART00000178811,0,0,0,0,0
ENSDART00000141210,0,0,0,0,0
ENSDART00000190495,0,0,0,0,0
ENSDART00000138137,0,0,0,0,0
ENSDART00000134802,0,0,0,0,0
ENSDART00000193783,0,0,0,0,0
ENSDART00000140863,76,56,48,55,47
ENSDART00000144274,2,3,6,10,4
ENSDART00000026339,4499,2611,2562,2636,2295
ENSDART00000132128,1,0,0,0,0
ENSDART00000127136,344,219,205,321,267
ENSDART00000135529,3,4,5,4,6
ENSDART00000121452,0,0,0,0,0
ENSDART00000142489,327,207,213,248,194
ENSDART00000180762,0,0,0,0,0
ENSDART00000184591,0,0,0,0,0
ENSDART00000146803,0,0,0,0,0
MSTRG.11609.4,0,0,0,0,1
MSTRG.11609.6,0,0,0,4,0
ENSDART00000139929,223,155,131,228,202
ENSDART00000009093,14,0,15,9,9
MSTRG.11611.1,261,203,192,266,239
ENSDART00000141399,18,0,0,0,0
ENSDART00000025997,17,0,0,5,6
MSTRG.11611.4,3,2,1,4,2
ENSDART00000120897,1,0,0,0,0
ENSDART00000135358,0,0,0,0,0
ENSDART00000179722,7,0,0,0,5
ENSDART00000179866,0,0,0,0,0
ENSDART00000187160,0,0,0,0,0
ENSDART00000140159,336,194,174,259,229
ENSDART00000134895,1,2,2,1,3
ENSDART00000139515,1,0,1,0,2
ENSDART00000141989,0,0,0,0,0
ENSDART00000005767,0,0,0,0,0
ENSDART00000143419,0,0,2,0,0
ENSDART00000183914,0,0,0,0,0
ENSDART00000184371,0,0,0,0,0
ENSDART00000037332,15,8,7,5,0
ENSDART00000185485,1,0,0,0,0
ENSDART00000075392,731,462,451,504,463
ENSDART00000168318,0,0,0,0,0
ENSDART00000156451,0,0,0,0,0
ENSDART00000134139,0,0,0,0,0
MSTRG.11616.3,0,0,3,0,30
ENSDART00000140913,0,0,0,0,0
ENSDART00000087823,69,52,44,51,24
ENSDART00000137913,6,0,0,0,0
ENSDART00000036979,0,1,0,0,0
ENSDART00000171393,150,81,87,75,65
ENSDART00000098303,0,0,0,0,0
ENSDART00000139945,0,0,0,0,0
ENSDART00000144317,0,0,0,0,0
ENSDART00000136141,0,0,0,0,6
ENSDART00000145494,0,0,0,0,0
MSTRG.11618.1,70,55,43,47,35
ENSDART00000084303,5,4,0,0,0
ENSDART00000075347,0,0,0,0,0
ENSDART00000188883,0,0,0,0,0
ENSDART00000132346,12,0,0,7,0
ENSDART00000056162,0,0,0,0,0
ENSDART00000039079,16,11,10,0,0
ENSDART00000098284,36,23,19,13,9
ENSDART00000056161,0,0,0,0,0
ENSDART00000025254,0,0,0,0,0
ENSDART00000061170,35,17,21,10,7
ENSDART00000132588,70,50,51,43,27
ENSDART00000141087,30,0,0,0,0
ENSDART00000129134,0,0,0,0,7
ENSDART00000131718,0,0,0,0,0
ENSDART00000160077,194,94,292,110,335
ENSDART00000018729,190,66,0,50,0
ENSDART00000056402,166,138,2,210,5
ENSDART00000142078,0,0,0,0,0
ENSDART00000098265,181,106,97,116,131
ENSDART00000194080,53,28,17,43,27
MSTRG.11627.1,50,36,40,47,37
MSTRG.11628.1,20,11,9,3,7
MSTRG.11629.1,116,72,82,89,88
MSTRG.11630.1,278,189,164,352,339
ENSDART00000179796,3,4,4,4,4
ENSDART00000161711,628,405,388,727,637
ENSDART00000148633,0,57,76,51,83
ENSDART00000148454,0,36,223,0,142
ENSDART00000084223,513,335,341,565,490
MSTRG.11633.1,11,0,0,5,5
MSTRG.11634.3,504,31,0,0,73
MSTRG.11634.1,669,599,555,334,303
MSTRG.11634.4,42,55,0,0,0
MSTRG.11634.2,1,0,0,169,0
ENSDART00000037808,240,242,60,182,87
MSTRG.11635.1,83,56,54,104,105
MSTRG.11636.1,43,0,36,0,52
ENSDART00000170968,63,34,33,13,15
MSTRG.11638.1,7,3,5,0,0
MSTRG.11637.2,20,18,12,7,6
ENSDART00000138947,0,0,0,0,0
MSTRG.11639.4,0,0,0,11,0
MSTRG.11639.1,1289,837,756,1337,1216
ENSDART00000113849,569,360,318,466,421
ENSDART00000098052,0,0,0,0,0
ENSDART00000056164,11,0,4,0,0
ENSDART00000135836,0,0,0,0,0
MSTRG.11640.2,0,0,3,0,8
ENSDART00000138620,0,0,0,0,0
ENSDART00000142804,242,169,174,178,162
MSTRG.11640.5,19,4,0,6,0
MSTRG.11640.6,10,2,2,0,0
MSTRG.11640.7,9,0,5,0,0
ENSDART00000192627,0,0,0,0,0
ENSDART00000126413,0,0,0,0,0
ENSDART00000146493,168,187,157,144,225
ENSDART00000005449,158,18,27,103,0
ENSDART00000132251,2,4,5,2,5
ENSDART00000136077,3,0,0,4,9
ENSDART00000151951,4,1,2,2,2
ENSDART00000007074,0,0,0,0,0
ENSDART00000143885,74,52,33,52,48
ENSDART00000147925,0,0,0,0,0
ENSDART00000123673,62,39,37,40,36
MSTRG.11646.5,0,2,0,0,0
ENSDART00000146804,72,113,92,119,141
MSTRG.11646.2,71,0,0,26,3
MSTRG.11646.3,3,13,12,3,11
ENSDART00000079582,55,0,12,0,0
MSTRG.11647.1,110,66,70,76,82
MSTRG.11648.1,76,43,48,78,63
MSTRG.11649.1,19,19,16,24,14
MSTRG.11650.1,43,35,34,50,55
MSTRG.11651.1,312,349,222,364,246
ENSDART00000079596,239,83,147,182,283
ENSDART00000111246,41,0,0,14,30
ENSDART00000140718,0,0,0,0,0
ENSDART00000140633,0,0,0,92,0
MSTRG.11652.4,0,0,0,152,28
ENSDART00000145728,301,167,141,0,185
ENSDART00000093298,0,0,0,0,0
ENSDART00000011188,398,213,198,289,284
MSTRG.11653.3,1,4,1,5,4
ENSDART00000136818,0,0,0,0,0
ENSDART00000184684,0,0,0,0,0
ENSDART00000163040,0,0,0,0,0
ENSDART00000109251,75,40,44,19,18
ENSDART00000132682,9,7,6,5,3
ENSDART00000166923,8,0,1,0,1
ENSDART00000056372,1,0,1,0,2
ENSDART00000137253,2,5,0,0,0
ENSDART00000084174,132,90,66,84,91
ENSDART00000155166,0,0,0,0,0
ENSDART00000153836,0,0,0,0,0
ENSDART00000098146,1,0,0,0,0
ENSDART00000157037,2,0,0,0,0
ENSDART00000157073,0,0,0,0,0
ENSDART00000146192,55,39,39,48,48
ENSDART00000145388,0,0,0,0,0
ENSDART00000136858,0,0,0,0,0
ENSDART00000056375,4,3,4,0,0
ENSDART00000154188,0,5,0,10,0
ENSDART00000112711,25,13,20,21,19
MSTRG.11658.3,10,0,0,0,0
ENSDART00000156686,0,1,0,0,0
ENSDART00000153733,0,0,0,0,0
ENSDART00000155498,0,0,0,0,0
ENSDART00000193834,0,0,0,0,0
ENSDART00000155017,2,1,0,0,0
ENSDART00000156310,34,17,24,16,12
ENSDART00000155362,41,18,15,13,15
ENSDART00000098132,173,96,87,146,120
MSTRG.11663.1,23,20,23,25,30
ENSDART00000113232,0,0,254,0,51
ENSDART00000156523,0,0,0,0,0
MSTRG.11664.5,0,0,0,0,46
ENSDART00000139137,0,0,0,0,0
ENSDART00000188826,229,260,0,190,59
MSTRG.11664.3,216,3,6,5,2
ENSDART00000141605,1,1,0,1,1
MSTRG.11665.1,36,17,15,15,15
ENSDART00000146380,30,22,13,28,28
ENSDART00000041806,115,58,54,39,26
ENSDART00000137097,0,0,0,0,0
ENSDART00000115804,0,2,2,3,3
ENSDART00000169310,560,307,307,284,266
ENSDART00000113351,5,8,7,10,4
MSTRG.11670.1,45,32,34,29,34
ENSDART00000118923,1,2,1,0,1
ENSDART00000147292,0,0,0,0,0
ENSDART00000098123,0,0,0,0,0
ENSDART00000132722,0,0,0,0,0
ENSDART00000187103,26,14,21,0,0
ENSDART00000036997,515,337,334,360,326
ENSDART00000018818,75,55,47,72,66
ENSDART00000144024,0,0,0,0,0
ENSDART00000075146,136,79,65,81,93
ENSDART00000168469,28,17,16,15,0
ENSDART00000075152,0,0,4,0,0
ENSDART00000142175,0,0,0,0,0
ENSDART00000123966,46,20,13,34,36
ENSDART00000160592,0,1,0,0,0
ENSDART00000160122,0,0,0,0,0
ENSDART00000123916,0,0,0,0,0
ENSDART00000014691,0,0,0,0,0
MSTRG.11677.1,108,91,101,60,40
MSTRG.11677.4,4,0,0,0,0
MSTRG.11678.2,0,0,0,0,0
ENSDART00000150002,0,2,0,1,0
ENSDART00000148595,12,74,67,40,42
ENSDART00000109890,108,0,0,0,0
ENSDART00000056333,10,4,6,3,1
ENSDART00000192272,0,0,0,0,0
ENSDART00000165392,0,0,0,7,0
ENSDART00000116578,1,2,1,2,1
ENSDART00000158003,0,0,0,0,0
ENSDART00000144704,13,6,6,10,0
ENSDART00000167123,3,2,2,0,1
ENSDART00000147245,5,0,0,5,5
MSTRG.11684.2,0,0,0,0,0
ENSDART00000139154,0,15,14,21,0
ENSDART00000083957,4,0,0,4,9
ENSDART00000135582,2,0,0,0,0
ENSDART00000160867,85,58,52,63,35
ENSDART00000193650,22,0,0,0,17
ENSDART00000142251,136,98,88,82,86
ENSDART00000143044,0,0,0,0,0
ENSDART00000151882,15,13,15,3,0
ENSDART00000134930,0,0,0,0,0
ENSDART00000183490,0,0,0,0,0
ENSDART00000113058,0,0,0,25,7
ENSDART00000145634,0,0,0,0,0
ENSDART00000131412,0,2,0,2,0
ENSDART00000113994,0,0,0,0,0
ENSDART00000134101,0,0,0,0,0
ENSDART00000151856,14,0,6,0,5
ENSDART00000024034,145,87,99,107,120
MSTRG.11688.3,39,7,10,0,0
ENSDART00000139638,1,0,0,1,0
ENSDART00000132101,2,0,0,0,0
ENSDART00000139580,1,0,2,0,0
MSTRG.11691.1,11,0,3,0,0
ENSDART00000137465,10,0,9,5,0
MSTRG.11693.1,422,267,213,159,159
ENSDART00000131701,2,2,1,3,2
MSTRG.11695.1,34,15,22,16,18
MSTRG.11696.1,175,105,100,52,56
ENSDART00000148037,2,3,2,2,0
ENSDART00000183553,0,0,0,0,0
ENSDART00000138179,0,0,0,0,0
MSTRG.11697.1,19,11,10,9,8
MSTRG.11697.2,23,10,9,7,6
MSTRG.11698.1,21,14,10,8,7
MSTRG.11699.1,59,0,32,20,16
MSTRG.11699.2,73,67,39,33,27
MSTRG.11699.3,44,26,22,16,15
MSTRG.11699.4,42,17,18,17,14
MSTRG.11699.5,6,19,4,0,0
MSTRG.11699.6,23,15,9,9,8
MSTRG.11699.7,151,10,5,0,0
MSTRG.11699.8,70,58,103,56,36
MSTRG.11699.9,58,25,39,15,19
MSTRG.11699.10,2,3,0,10,7
MSTRG.11699.11,361,251,211,194,191
ENSDART00000142938,1,6,2,5,0
ENSDART00000142230,1,2,1,2,1
ENSDART00000131872,0,0,12,11,9
ENSDART00000135665,0,6,1,5,3
ENSDART00000075080,307,163,155,189,202
ENSDART00000137126,2,3,5,3,1
ENSDART00000133598,8,2,4,4,3
ENSDART00000087054,51,64,74,42,0
ENSDART00000125406,43,0,0,43,59
ENSDART00000114225,0,0,0,0,0
ENSDART00000169279,0,0,0,0,0
MSTRG.11703.2,0,0,0,4,0
ENSDART00000193881,0,0,0,0,0
ENSDART00000142359,0,0,0,0,0
MSTRG.11703.1,73,57,47,49,56
ENSDART00000125971,0,0,0,0,0
ENSDART00000184382,228,136,122,127,96
MSTRG.11707.1,52,26,27,26,34
ENSDART00000119716,0,0,0,0,0
ENSDART00000128457,0,0,0,0,0
ENSDART00000145347,0,0,0,0,0
ENSDART00000187016,2,2,0,1,0
MSTRG.11708.2,112,101,88,62,72
ENSDART00000174700,0,0,0,0,0
MSTRG.11709.1,10,5,0,0,0
ENSDART00000144438,1,1,0,0,0
MSTRG.11711.1,52,25,18,11,9
MSTRG.11714.1,0,6,4,0,7
MSTRG.11718.1,0,0,6,4,0
MSTRG.11720.1,0,0,0,8,6
MSTRG.11721.1,0,0,6,0,5
MSTRG.11712.1,39,19,19,9,0
MSTRG.11713.1,6,0,4,3,1
MSTRG.11714.2,29,6,13,17,1
MSTRG.11715.1,14,0,7,3,4
MSTRG.11716.1,21,15,8,6,6
MSTRG.11717.1,9,5,7,7,0
MSTRG.11719.1,20,17,13,7,6
MSTRG.11722.1,1,4,0,0,0
MSTRG.11723.1,15,10,8,5,4
MSTRG.11724.1,15,8,6,0,3
MSTRG.11725.1,20,11,8,6,7
ENSDART00000194135,0,0,0,0,0
MSTRG.11726.1,6,0,0,0,0
ENSDART00000014350,0,0,0,0,0
ENSDART00000038828,0,24,0,0,0
MSTRG.11727.2,51,0,30,46,44
ENSDART00000141974,0,377,326,24,447
MSTRG.11728.3,0,0,0,498,0
ENSDART00000074968,0,0,0,0,0
ENSDART00000184199,504,18,23,93,52
MSTRG.11728.4,157,0,0,0,0
ENSDART00000149967,0,2,2,0,0
ENSDART00000112579,962,525,510,589,579
ENSDART00000187579,18,11,15,12,10
ENSDART00000038228,91,72,72,125,129
ENSDART00000154465,8,13,11,10,9
MSTRG.11731.2,16,0,0,0,0
MSTRG.11732.3,0,0,0,0,389
MSTRG.11732.1,17,14,6,451,0
ENSDART00000056882,765,482,459,300,367
ENSDART00000188221,0,0,0,0,0
MSTRG.11733.1,92,0,3,0,7
ENSDART00000124307,12,0,0,0,0
MSTRG.11733.3,12,187,113,1,0
ENSDART00000148824,5,0,0,0,0
ENSDART00000189180,3,0,0,0,0
MSTRG.11733.6,11,0,0,198,97
MSTRG.11733.7,14,0,0,0,0
MSTRG.11733.8,75,0,0,3,0
ENSDART00000074924,14,3,0,3,42
ENSDART00000149135,11,3,0,0,0
ENSDART00000074929,10,0,0,0,0
ENSDART00000098061,10,0,0,0,69
MSTRG.11733.14,18,14,46,33,2
MSTRG.11734.1,111,83,68,99,99
MSTRG.11735.1,4,5,10,7,4
ENSDART00000142854,8,6,4,6,8
ENSDART00000185328,0,0,0,0,0
ENSDART00000126740,2,0,0,0,0
ENSDART00000122206,0,0,0,0,0
ENSDART00000159701,3,0,0,0,0
ENSDART00000056306,38,23,20,24,26
ENSDART00000143023,0,0,0,0,0
ENSDART00000140555,0,0,0,0,0
ENSDART00000098043,0,0,0,0,0
ENSDART00000135584,0,0,0,0,0
ENSDART00000098054,5,3,0,0,0
ENSDART00000056305,18,11,10,17,15
ENSDART00000147455,19,12,13,0,0
ENSDART00000146201,6,3,8,0,0
ENSDART00000056291,0,0,0,0,0
ENSDART00000186442,26,21,13,11,15
ENSDART00000156258,0,9,0,0,0
ENSDART00000137733,0,1,1,0,0
