gene_id,SRR633516,SRR633540,SRR633541,SRR633544,SRR633545
MSTRG.29858,6,5,6,3,6
MSTRG.29859,13,10,6,5,10
MSTRG.29860,59,40,37,45,45
MSTRG.29861,7,2,2,5,4
MSTRG.29862,69,36,35,38,36
MSTRG.28629,7,0,6,3,4
MSTRG.28630,12,9,5,10,10
MSTRG.28631,0,5,0,0,0
MSTRG.28632,7,0,4,3,2
MSTRG.28633,5,4,6,6,5
MSTRG.28634,78,42,50,54,57
MSTRG.28635,11,5,5,6,8
MSTRG.28636,8,0,0,7,0
MSTRG.28638,0,4,0,0,0
MSTRG.28637,33,14,18,22,23
MSTRG.28639,14,11,10,13,8
MSTRG.28582,26,18,21,0,12
MSTRG.28583,15,10,6,5,4
MSTRG.28584,146,102,87,85,83
MSTRG.28585,68,48,43,69,56
MSTRG.28586,52,30,23,46,32
MSTRG.28587,29,16,13,30,20
MSTRG.28588,7,0,7,0,0
MSTRG.28589,92,54,48,64,54
MSTRG.28590,92,75,63,73,73
MSTRG.28591,77,51,43,44,43
MSTRG.28592,77,53,46,35,43
MSTRG.28593,135,71,71,73,70
MSTRG.28594,42,21,24,23,27
MSTRG.28595,31,21,16,17,17
MSTRG.28596,64,41,38,36,46
MSTRG.28597,76,53,49,45,40
MSTRG.26554,10,7,5,7,6
MSTRG.26555,24,14,12,19,19
MSTRG.26556,28,18,13,19,15
MSTRG.26557,36,26,27,28,31
MSTRG.26558,39,35,24,34,27
MSTRG.26559,54,37,32,25,24
MSTRG.26560,17,12,8,10,10
MSTRG.26561,13,8,11,8,8
MSTRG.26562,8,3,0,2,4
MSTRG.26563,74,60,39,48,40
MSTRG.26564,41,26,21,38,31
MSTRG.26565,111,62,57,91,88
MSTRG.26567,47,36,31,35,32
MSTRG.26566,110,82,72,85,89
MSTRG.31804,25,15,16,11,10
MSTRG.31805,30,16,16,9,12
MSTRG.31806,39,33,23,17,17
MSTRG.31807,8,6,7,3,0
MSTRG.31808,10,7,9,6,5
MSTRG.31809,101,57,56,64,65
MSTRG.31810,74,55,53,76,61
MSTRG.31811,89,59,60,30,26
MSTRG.31812,105,65,67,26,23
MSTRG.31813,27,20,17,8,6
MSTRG.31814,26,17,15,23,16
MSTRG.31815,12,7,4,12,10
MSTRG.31816,36,22,25,29,36
MSTRG.31817,13,10,11,8,10
MSTRG.31818,50,39,26,30,29
MSTRG.31819,102155,62014,57602,50703,47700
MSTRG.31820,2804,1448,1411,797,733
MSTRG.31821,381,244,225,211,193
MSTRG.31822,516,303,289,290,242
MSTRG.31823,101,74,65,73,72
MSTRG.31824,18,10,12,10,10
MSTRG.31825,53,34,35,30,35
MSTRG.28674,9,4,6,7,5
MSTRG.28675,17,9,9,12,13
MSTRG.28676,38,31,28,35,27
MSTRG.28677,16,12,11,11,10
MSTRG.25563,0,5,7,5,0
MSTRG.25561,6,8,7,8,10
MSTRG.25562,27,22,15,20,21
MSTRG.25564,15,10,10,14,13
MSTRG.25565,13,9,9,9,12
MSTRG.25566,36,17,26,17,19
MSTRG.25567,40,26,25,28,28
MSTRG.28350,16,12,12,12,12
MSTRG.28351,12,9,8,8,6
MSTRG.28352,17,14,10,11,6
MSTRG.28353,7,5,4,5,5
MSTRG.28354,16,15,6,8,10
MSTRG.28355,17,0,6,5,6
MSTRG.28356,5,0,5,0,0
MSTRG.28357,47,34,29,26,28
MSTRG.28358,41,27,18,20,25
MSTRG.28359,14,9,7,8,5
MSTRG.28360,22,17,12,9,4
MSTRG.28362,0,5,5,7,0
MSTRG.28361,9,5,5,4,3
MSTRG.28363,5,0,0,0,5
MSTRG.28364,15,16,11,14,6
MSTRG.28365,28,19,11,0,9
MSTRG.28366,17,0,11,0,0
MSTRG.28367,16,13,10,4,6
MSTRG.28368,13,11,9,12,12
MSTRG.30291,47,22,24,13,15
MSTRG.30292,23,9,7,0,5
MSTRG.30293,74,48,36,63,54
MSTRG.30294,174,128,111,104,97
MSTRG.32444,41,21,29,31,26
MSTRG.32445,22,17,18,19,20
MSTRG.32446,102,69,71,82,69
MSTRG.32447,32,19,21,25,27
MSTRG.32448,29,13,15,16,12
MSTRG.32449,9,5,5,7,6
MSTRG.32450,9,5,7,8,8
MSTRG.32451,9,5,5,7,6
MSTRG.32452,62,44,48,102,81
MSTRG.32453,12,10,12,28,20
MSTRG.32082,0,9,4,3,7
MSTRG.32083,12,10,15,20,21
MSTRG.32084,16,10,11,12,10
MSTRG.32085,30,20,17,28,21
MSTRG.31459,26,14,15,12,8
MSTRG.31460,7,6,3,4,3
MSTRG.31461,39,22,24,16,13
MSTRG.31462,7,5,0,4,0
MSTRG.27541,285,180,152,198,187
MSTRG.27542,98,60,51,60,59
MSTRG.27543,11,5,7,10,12
MSTRG.27544,4,5,3,4,8
MSTRG.27545,5,0,0,7,5
MSTRG.27546,39,22,25,41,31
MSTRG.27547,15,7,6,11,6
MSTRG.27548,18,13,11,14,10
MSTRG.27549,74,61,41,45,41
MSTRG.27550,135,94,69,141,139
MSTRG.27551,349,221,197,233,232
MSTRG.27552,6523,4288,4112,3820,3351
MSTRG.27553,19,18,21,13,9
MSTRG.27554,11,0,0,6,4
MSTRG.27555,8,6,4,7,5
MSTRG.27556,7,5,4,5,4
MSTRG.27557,16,10,10,0,7
MSTRG.27558,14,6,10,6,7
MSTRG.27559,18,14,12,14,16
MSTRG.27560,8,5,5,5,7
MSTRG.27561,64,42,35,91,70
MSTRG.27562,35,25,19,33,29
MSTRG.27563,19,16,12,15,19
MSTRG.27564,26,12,16,23,16
MSTRG.27565,50,31,33,20,26
MSTRG.27566,29,16,17,30,21
MSTRG.27567,11,9,8,0,0
MSTRG.27568,8,9,9,5,4
MSTRG.27569,38,21,17,56,38
MSTRG.27570,113,70,78,179,145
MSTRG.28017,103,66,57,165,162
MSTRG.28018,126,88,91,195,209
MSTRG.28019,432,258,237,217,206
MSTRG.31896,46,38,37,39,38
MSTRG.31897,57,28,18,40,23
MSTRG.31898,527,327,290,334,290
MSTRG.31899,37,28,27,17,20
MSTRG.31900,50,52,42,24,31
MSTRG.31901,40,24,28,20,21
MSTRG.31902,108,61,69,43,46
MSTRG.31903,9,8,8,19,12
MSTRG.27171,69,50,41,63,63
MSTRG.27172,3,5,3,3,0
MSTRG.27173,25,33,26,19,15
MSTRG.27174,75,52,51,83,63
MSTRG.27175,0,0,10,16,14
MSTRG.27176,18,0,0,11,0
MSTRG.27177,8,8,6,0,7
MSTRG.27178,28,11,12,12,16
MSTRG.27179,12,12,11,10,9
MSTRG.27180,34,19,17,16,20
MSTRG.27181,7,8,9,4,2
MSTRG.27182,77,37,54,27,25
MSTRG.32868,14,9,10,8,9
MSTRG.32869,33,19,19,17,13
MSTRG.32870,145,91,84,93,79
MSTRG.32871,64,47,36,47,43
MSTRG.28489,8,9,5,0,5
MSTRG.28490,17,6,8,12,9
MSTRG.28491,59,37,32,45,48
MSTRG.28492,61,44,34,44,40
MSTRG.28493,9,5,4,4,0
MSTRG.28494,32,18,16,19,14
MSTRG.28495,20,16,13,18,9
MSTRG.28496,18,14,9,14,13
MSTRG.27254,18,16,15,8,13
MSTRG.27255,16,16,9,8,8
MSTRG.27256,16,11,7,7,5
MSTRG.27257,287,187,177,206,186
MSTRG.27258,174,94,97,127,111
MSTRG.27259,89,53,49,53,48
MSTRG.27260,136,67,75,37,37
MSTRG.27261,11,3,6,5,0
MSTRG.27262,6,0,0,0,8
MSTRG.27263,12,8,0,6,0
MSTRG.27264,6,2,0,4,4
MSTRG.27265,5,0,0,0,0
MSTRG.27266,9,0,0,5,5
MSTRG.30543,23,17,13,18,15
MSTRG.30544,199,122,135,159,154
MSTRG.30545,22,14,11,14,12
MSTRG.30546,68,48,43,43,34
MSTRG.30547,19,15,11,10,10
MSTRG.30548,5,3,4,3,3
MSTRG.26957,11,6,5,6,5
MSTRG.26958,4,3,2,4,6
MSTRG.26959,4,0,0,0,4
MSTRG.26960,10,6,6,6,6
MSTRG.26961,19,14,12,16,16
MSTRG.26962,8,0,0,5,0
MSTRG.26963,6,7,0,0,10
MSTRG.26964,14,11,7,10,16
MSTRG.25979,52,39,42,65,66
MSTRG.25980,71,45,49,76,65
MSTRG.25981,193,136,119,197,160
MSTRG.25982,28,20,22,33,38
MSTRG.25983,32,29,27,18,14
MSTRG.25984,125,80,83,40,50
MSTRG.32252,283,181,168,285,252
MSTRG.32253,303,198,179,306,284
MSTRG.32254,39,26,25,31,32
MSTRG.32255,18,10,7,11,13
MSTRG.32256,33,23,20,27,23
MSTRG.32257,41,29,34,25,24
MSTRG.32258,6,3,3,2,3
MSTRG.27357,534,339,281,487,448
MSTRG.27358,7,6,7,0,6
MSTRG.27359,19,10,12,7,7
MSTRG.27360,10,9,9,7,6
MSTRG.27361,14,6,7,11,6
MSTRG.27362,312,199,210,220,235
MSTRG.27363,221,147,148,215,191
MSTRG.27364,52,42,33,49,36
MSTRG.27365,142,91,72,120,96
MSTRG.27366,23,14,12,24,11
MSTRG.27367,130,96,78,108,100
MSTRG.27368,54,37,33,37,41
MSTRG.27369,26,14,16,22,17
MSTRG.27370,16,12,12,16,15
MSTRG.27371,29,15,17,24,22
MSTRG.27372,24,15,14,19,19
MSTRG.27373,29,23,20,24,29
MSTRG.27374,41,31,19,33,24
MSTRG.27375,15,7,8,8,5
MSTRG.27376,21,11,10,8,12
MSTRG.27377,36,19,19,21,20
MSTRG.26795,5,7,0,7,0
MSTRG.26796,13,14,9,0,10
MSTRG.26797,24,8,8,9,13
MSTRG.26798,17,10,9,12,11
MSTRG.26799,31,17,17,22,21
MSTRG.26800,11,7,9,12,10
MSTRG.27954,4,0,0,0,0
MSTRG.27955,23,20,12,15,10
MSTRG.32365,81,52,46,97,81
MSTRG.31463,26,18,16,20,21
MSTRG.31469,73,37,42,78,62
MSTRG.31470,151,89,90,121,103
MSTRG.31464,6,6,3,4,2
MSTRG.31465,78,59,64,69,49
MSTRG.31466,56,29,25,17,22
MSTRG.31467,37,35,29,28,29
MSTRG.31468,13,14,10,19,15
MSTRG.31471,6,1,4,2,2
MSTRG.31472,5,3,2,0,0
MSTRG.31473,154,111,96,150,127
MSTRG.31474,124,86,69,102,111
MSTRG.31475,17,12,8,7,7
MSTRG.31476,94,65,66,82,68
MSTRG.31477,49,34,30,37,43
MSTRG.31478,17,7,6,7,6
MSTRG.31479,11,8,6,8,7
MSTRG.31480,8,0,4,3,0
MSTRG.31481,5,3,0,2,0
MSTRG.31482,9,9,6,4,8
MSTRG.31483,15,13,11,9,10
MSTRG.31484,6,0,5,2,0
MSTRG.25677,0,5,5,6,0
MSTRG.25676,12,7,8,0,10
MSTRG.25678,17,19,18,11,14
MSTRG.25679,0,6,4,0,5
MSTRG.25680,15,11,13,11,10
MSTRG.25681,256,195,152,186,174
MSTRG.25682,75,51,55,57,58
MSTRG.31010,62,50,39,41,38
MSTRG.31011,97,71,69,88,90
MSTRG.31012,15,9,14,14,10
MSTRG.31013,10,11,9,15,14
MSTRG.31014,11,6,6,9,10
MSTRG.31015,57,54,42,16,29
MSTRG.31016,46,31,20,15,16
MSTRG.31017,18,16,16,8,6
MSTRG.31018,8,4,7,5,5
MSTRG.31019,0,3,4,0,3
MSTRG.31020,14,6,5,0,0
MSTRG.31021,16,0,6,9,7
MSTRG.31022,31,21,20,30,31
MSTRG.31023,88,60,51,70,56
MSTRG.31024,271,162,159,115,118
MSTRG.31025,93,50,51,71,72
MSTRG.31026,28,15,15,25,22
MSTRG.31027,16,8,11,9,8
MSTRG.32661,29,26,17,10,12
MSTRG.32662,13,6,8,0,0
MSTRG.32663,32,22,17,15,10
MSTRG.32664,9,9,0,4,0
MSTRG.32665,94,61,57,72,53
MSTRG.32666,88,65,52,49,56
MSTRG.32667,87,57,44,50,51
MSTRG.32668,109,49,72,31,34
MSTRG.32669,112,77,61,46,27
MSTRG.32670,20,12,8,0,7
MSTRG.26857,376,232,212,244,228
MSTRG.28563,50,36,45,46,35
MSTRG.28564,806,526,499,615,589
MSTRG.28566,0,0,5,10,6
MSTRG.28565,28,24,24,30,27
MSTRG.28567,8,6,7,9,8
MSTRG.28568,149,99,71,44,36
MSTRG.32690,9,5,6,0,3
MSTRG.32691,37,26,25,30,29
MSTRG.32692,7,2,1,4,4
MSTRG.32693,43,37,32,29,32
MSTRG.32694,232,200,103,76,84
MSTRG.32695,116,76,81,37,0
MSTRG.32696,817,553,413,289,249
MSTRG.32697,1105,675,650,364,327
MSTRG.32698,616,378,338,200,208
MSTRG.32699,76,53,52,53,50
MSTRG.32700,39,23,29,34,34
MSTRG.32701,23,14,13,19,19
MSTRG.32702,142,133,84,227,213
MSTRG.32703,231,140,110,127,115
MSTRG.32704,17,15,17,0,14
MSTRG.32705,4,0,0,0,0
MSTRG.32706,111,72,70,103,78
MSTRG.32707,59,17,28,40,26
MSTRG.32709,26,15,13,22,12
MSTRG.32708,16,7,9,9,9
MSTRG.32710,3996,2123,2037,2684,2535
MSTRG.32711,1871,984,925,1289,1149
MSTRG.32712,2403,1356,1245,1732,1591
MSTRG.32713,5155,3101,2955,4524,4341
MSTRG.32714,178,135,115,33,39
MSTRG.32715,220,141,131,48,42
MSTRG.32716,61,35,41,15,14
MSTRG.28709,5,2,2,0,0
MSTRG.28710,7,4,4,4,0
MSTRG.28711,9,6,0,0,5
MSTRG.28712,277,162,160,323,277
MSTRG.28713,26,21,14,16,16
MSTRG.28714,15,11,10,16,12
MSTRG.28715,8,6,3,5,0
MSTRG.28716,9,8,6,7,5
MSTRG.28717,13,9,8,7,9
MSTRG.32495,9,0,6,10,12
MSTRG.32496,12,6,6,16,17
MSTRG.32497,43,30,26,20,21
MSTRG.32498,19,15,11,12,11
MSTRG.32499,32,28,25,28,24
MSTRG.32500,18,11,9,14,8
MSTRG.32501,46,29,24,29,33
MSTRG.25522,4,0,0,2,0
MSTRG.25523,0,2,2,3,2
MSTRG.25524,4,5,3,0,0
MSTRG.25525,6,0,0,0,0
MSTRG.25526,394,244,230,434,408
MSTRG.25527,286,188,182,332,308
MSTRG.25528,236,175,161,135,130
MSTRG.32232,82,43,51,85,79
MSTRG.32233,12,9,8,17,14
MSTRG.32234,29,21,16,39,31
MSTRG.32235,58,48,37,48,45
MSTRG.32236,110,83,68,75,82
MSTRG.32237,105,75,54,65,59
MSTRG.32238,43,31,27,25,24
MSTRG.32239,29,26,23,31,22
MSTRG.32240,14,13,7,15,9
MSTRG.32241,0,0,0,2,6
MSTRG.32242,60,35,34,51,49
MSTRG.29896,35,22,19,15,19
MSTRG.29897,317,205,177,208,187
MSTRG.29898,499,335,289,351,301
MSTRG.29899,35,27,21,26,24
MSTRG.29900,81,46,42,64,46
MSTRG.29901,33,21,25,33,38
MSTRG.29902,45,36,36,42,40
MSTRG.29903,74,48,41,57,41
MSTRG.29904,32,22,23,8,11
MSTRG.29905,26,21,19,17,19
MSTRG.29906,589,438,399,373,313
MSTRG.29907,211,126,131,120,104
MSTRG.26277,59,39,47,43,36
MSTRG.26278,415,262,245,240,219
MSTRG.26279,75,45,40,14,19
MSTRG.26280,87,56,47,66,68
MSTRG.26281,103,84,62,94,94
MSTRG.26282,812,560,589,783,684
MSTRG.26283,376,213,215,329,252
MSTRG.26284,19,0,14,7,8
MSTRG.26285,21,12,11,10,7
MSTRG.26286,16,6,11,0,0
MSTRG.26287,0,4,3,0,0
MSTRG.26288,41,29,26,9,8
MSTRG.26289,13,11,5,15,16
MSTRG.26290,38,25,19,35,32
MSTRG.26291,578,413,397,413,370
MSTRG.26292,214,158,153,141,140
MSTRG.26293,2347,1442,1505,1513,1344
MSTRG.26294,87,66,61,35,37
MSTRG.26295,21,16,12,17,13
MSTRG.26296,61,36,38,29,36
MSTRG.31037,54,32,33,39,29
MSTRG.31038,119,81,75,88,98
MSTRG.31039,6,0,10,0,0
MSTRG.31040,19,20,13,12,12
MSTRG.29678,5,4,6,5,8
MSTRG.29679,12,7,5,7,5
MSTRG.29680,26,21,12,36,33
MSTRG.29681,26,16,14,37,35
MSTRG.29682,15,10,9,32,32
MSTRG.29683,68,36,33,114,93
MSTRG.29684,27,15,15,44,47
MSTRG.29685,122,72,78,61,70
MSTRG.29686,31,24,27,35,25
MSTRG.32290,11,12,5,0,2
MSTRG.32293,0,6,6,4,5
MSTRG.32291,11,5,6,0,5
MSTRG.32292,13,8,8,5,9
MSTRG.32294,42,35,28,24,18
MSTRG.32295,33,17,21,12,14
MSTRG.32296,83,51,44,30,25
MSTRG.32297,24,21,16,8,9
MSTRG.32298,8,0,6,3,4
MSTRG.32299,12,10,8,0,5
MSTRG.32300,21,15,13,6,5
MSTRG.32301,12,8,8,4,0
MSTRG.32302,8,3,0,2,0
MSTRG.32303,17,10,13,10,0
MSTRG.32304,29,14,10,6,7
MSTRG.32305,7,4,5,5,7
MSTRG.32306,10,4,3,0,4
MSTRG.32307,36,23,23,27,25
MSTRG.32308,13,0,5,6,7
MSTRG.32309,108,53,49,56,44
MSTRG.32310,12,7,11,8,10
MSTRG.32311,29,13,14,9,9
MSTRG.32312,74,46,38,29,36
MSTRG.32313,22,13,12,11,9
MSTRG.29950,0,0,4,4,4
MSTRG.29951,0,1,0,3,0
MSTRG.29952,132,98,107,140,134
MSTRG.29953,10,5,2,0,0
MSTRG.29954,43,24,25,28,21
MSTRG.29955,69,36,39,38,27
MSTRG.29956,0,6,0,0,0
MSTRG.29957,17,15,11,21,14
MSTRG.29958,38,15,20,27,20
MSTRG.29959,35,26,30,19,22
MSTRG.29960,9,12,6,3,3
MSTRG.29961,12,0,8,0,0
MSTRG.29962,37,20,15,26,21
MSTRG.29963,229,137,159,168,140
MSTRG.31858,370,216,206,256,239
MSTRG.31859,74,51,39,28,25
MSTRG.31860,12,7,7,5,8
MSTRG.31861,167,88,90,136,116
MSTRG.29069,23,27,23,11,13
MSTRG.29070,20,9,10,6,7
MSTRG.29071,133,128,113,78,60
MSTRG.29072,66,65,61,41,34
MSTRG.29073,6,0,4,0,5
MSTRG.29075,0,15,12,7,11
MSTRG.29074,28,37,25,18,12
MSTRG.29076,38,37,22,11,11
MSTRG.29077,38,35,34,18,12
MSTRG.29078,16,13,0,9,10
MSTRG.29079,55,46,53,33,22
MSTRG.29080,15,0,12,5,5
MSTRG.29081,5,5,5,5,0
MSTRG.29082,12,0,12,0,8
MSTRG.29083,9,6,7,7,6
MSTRG.29084,10,0,0,0,5
MSTRG.29085,18,9,0,18,20
MSTRG.29086,73,38,42,73,71
MSTRG.29087,27,16,18,11,11
MSTRG.29088,9,5,0,3,0
MSTRG.29089,36,21,21,11,13
MSTRG.31652,8,0,6,4,4
MSTRG.29662,5,0,2,3,0
MSTRG.29663,12,11,11,8,10
MSTRG.29664,17,9,9,0,8
MSTRG.29665,0,3,2,4,0
MSTRG.29666,12,4,0,5,6
MSTRG.28995,14,8,9,12,14
MSTRG.26332,204,138,113,90,81
MSTRG.26333,219,151,166,102,103
MSTRG.26334,18,14,16,9,9
MSTRG.26335,23,13,12,11,10
MSTRG.26336,32,13,12,7,7
MSTRG.26337,28,16,26,14,0
MSTRG.26338,38,18,24,18,14
MSTRG.26339,232,157,146,101,94
MSTRG.33081,313,166,161,135,122
MSTRG.33082,210,123,111,117,98
MSTRG.33083,58,38,40,41,41
MSTRG.33084,27,9,12,24,17
MSTRG.32634,291,190,187,143,147
MSTRG.32635,180,126,113,85,84
MSTRG.32466,9,5,7,8,0
MSTRG.32467,10,5,8,9,3
MSTRG.32468,8,6,0,0,5
MSTRG.32469,96,62,64,84,78
MSTRG.32470,0,4,0,4,1
MSTRG.32471,73,44,42,46,39
MSTRG.32472,39,26,27,28,25
MSTRG.32473,28,12,17,17,16
MSTRG.32044,20,21,8,15,21
MSTRG.32045,19,17,10,10,7
MSTRG.32046,18,14,16,10,8
MSTRG.32047,36,15,13,10,12
MSTRG.32048,20,14,13,15,11
MSTRG.32049,0,5,10,11,3
MSTRG.32050,13,0,0,0,0
MSTRG.26397,257,161,154,170,162
MSTRG.26398,272,169,166,177,149
MSTRG.26399,79,60,76,98,93
MSTRG.26400,105,52,51,92,91
MSTRG.26401,85,48,50,73,58
MSTRG.28883,44,36,31,41,35
MSTRG.28884,87,56,57,6,5
MSTRG.28885,0,4,0,0,0
MSTRG.28886,18,14,15,14,10
MSTRG.28887,27,20,17,17,12
MSTRG.27448,72,33,47,45,41
MSTRG.25603,163,120,110,155,158
MSTRG.25604,11,8,0,0,10
MSTRG.25605,84,51,48,55,59
MSTRG.25606,17,7,8,11,11
MSTRG.25607,5,6,4,7,8
MSTRG.25608,5,7,3,8,5
MSTRG.25609,6,0,0,0,0
MSTRG.25610,0,0,1,0,4
MSTRG.25611,7,4,0,0,0
MSTRG.25612,22,15,10,7,8
MSTRG.26443,24,25,19,24,18
MSTRG.26444,43,30,20,30,25
MSTRG.26445,84,18,25,124,120
MSTRG.26446,103,29,33,135,141
MSTRG.26447,37,0,13,75,59
MSTRG.26448,41,0,13,47,48
MSTRG.26449,14,4,6,22,19
MSTRG.32401,31,24,16,21,23
MSTRG.32402,104,65,55,73,84
MSTRG.32403,12,9,14,12,8
MSTRG.32404,36,19,20,14,10
MSTRG.28045,75,44,48,66,70
MSTRG.28046,59,36,30,48,37
MSTRG.28047,286,198,164,240,230
MSTRG.28048,230,145,148,177,160
MSTRG.28049,10,7,5,4,4
MSTRG.28050,125,83,75,105,95
MSTRG.28051,4,7,3,5,4
MSTRG.27282,30,27,27,34,26
MSTRG.27283,72,35,46,64,48
MSTRG.27284,15,11,9,16,14
MSTRG.27285,180,104,109,171,152
MSTRG.27286,12,0,0,11,7
MSTRG.27287,69,35,35,40,42
MSTRG.27288,64,46,45,47,40
MSTRG.27289,71,48,54,69,51
MSTRG.27290,114,70,56,81,68
MSTRG.27291,26,14,14,20,13
MSTRG.27292,44,35,27,28,29
MSTRG.27293,101,71,63,72,92
MSTRG.27294,54,29,29,41,38
MSTRG.27000,125,84,87,93,81
MSTRG.27001,258,152,144,150,126
MSTRG.27002,237,153,156,100,92
MSTRG.27003,148,98,118,91,85
MSTRG.27004,61,39,41,25,17
MSTRG.27005,4,0,2,0,0
MSTRG.27006,24,16,14,22,18
MSTRG.27007,76,47,53,76,64
MSTRG.27008,10,6,4,7,7
MSTRG.27009,33,20,19,26,26
MSTRG.27010,44,25,19,37,30
MSTRG.27011,10,7,6,8,0
MSTRG.27012,14,12,7,11,14
MSTRG.27013,10,6,5,6,8
MSTRG.27014,19,24,19,11,9
MSTRG.27015,5,4,4,8,7
MSTRG.27016,109,62,54,72,58
MSTRG.31426,5,3,0,2,1
MSTRG.31427,9,0,4,4,6
MSTRG.31428,5,3,3,4,5
MSTRG.31429,22,12,15,56,49
MSTRG.31430,59,46,56,62,48
MSTRG.31431,130,82,67,137,137
MSTRG.31432,38,26,18,29,36
MSTRG.31433,7,0,3,7,9
MSTRG.31434,5,5,4,8,5
MSTRG.31435,32,12,14,14,18
MSTRG.31436,96,53,40,46,57
MSTRG.29796,85,61,46,66,70
MSTRG.29797,59,37,48,41,45
MSTRG.29798,5,7,0,7,6
MSTRG.29799,7,0,0,7,7
MSTRG.29800,6,0,0,0,5
MSTRG.29801,7,6,0,4,4
MSTRG.29802,16,7,12,11,8
MSTRG.29803,5,5,6,5,4
MSTRG.29804,35,15,17,14,12
MSTRG.29805,425,255,263,492,448
MSTRG.29807,16,8,10,10,8
MSTRG.29806,13,3,0,9,0
MSTRG.29809,0,8,3,4,0
MSTRG.29808,8,6,5,6,0
MSTRG.29810,31,22,27,29,19
MSTRG.32739,5,1,0,0,1
MSTRG.32740,6,0,3,0,0
MSTRG.25372,7,6,5,7,5
MSTRG.25373,9,9,0,9,0
MSTRG.25374,103,51,45,50,38
MSTRG.25375,49,27,24,16,15
MSTRG.25376,96,56,53,37,42
MSTRG.25377,19,15,13,12,12
MSTRG.25378,8,5,6,5,2
MSTRG.25379,271,174,153,122,124
MSTRG.25380,197,144,115,103,100
MSTRG.25381,154,112,90,122,85
MSTRG.25382,4,2,0,0,2
MSTRG.25383,7,0,0,3,0
MSTRG.25384,9,9,0,0,4
MSTRG.25873,24,19,16,17,13
MSTRG.25874,16,8,6,8,6
MSTRG.25875,8,8,7,4,0
MSTRG.25876,25,16,17,17,12
MSTRG.25877,166,103,94,172,152
MSTRG.25630,277,177,153,187,162
MSTRG.31574,169,108,101,82,84
MSTRG.29005,15,6,11,10,9
MSTRG.29006,6,5,0,8,7
MSTRG.29007,7,6,0,9,8
MSTRG.29008,10,10,5,8,8
MSTRG.29009,4,5,5,0,5
MSTRG.29010,8,2,5,6,3
MSTRG.29011,9,7,8,6,8
MSTRG.26641,32,24,22,15,22
MSTRG.26642,10,4,0,3,4
MSTRG.26643,16,11,12,14,14
MSTRG.26644,18,11,12,19,20
MSTRG.26645,16,11,16,28,23
MSTRG.26646,19,14,12,26,21
MSTRG.26647,39,21,12,29,27
MSTRG.26648,40,23,23,26,27
MSTRG.26649,22,11,15,18,17
MSTRG.27456,8,4,8,16,11
MSTRG.27457,258,128,146,165,151
MSTRG.27458,599,390,345,367,302
MSTRG.27459,62,36,44,33,33
MSTRG.27460,121,78,63,56,53
MSTRG.27461,38,17,24,16,15
MSTRG.27462,58,26,31,23,25
MSTRG.27463,19,12,10,9,0
MSTRG.27464,63,48,47,30,31
MSTRG.27465,56,36,32,33,26
MSTRG.27466,122,68,68,58,58
MSTRG.29039,6,3,0,3,4
MSTRG.29040,27,21,14,0,3
MSTRG.29041,14,12,8,0,2
MSTRG.29042,30,14,12,16,11
MSTRG.29043,17,18,13,17,11
MSTRG.29044,23,17,10,11,13
MSTRG.29045,37,14,20,18,14
MSTRG.29046,121,78,77,99,82
MSTRG.29047,170,117,103,138,127
MSTRG.31523,10,10,7,0,0
MSTRG.31524,0,0,0,0,3
MSTRG.31525,13,12,8,12,10
MSTRG.31526,10,5,10,0,5
MSTRG.31527,5,0,5,4,0
MSTRG.31528,9,7,9,5,6
MSTRG.31529,6,5,5,2,4
MSTRG.31530,11,8,0,0,4
MSTRG.31531,15,10,8,7,5
MSTRG.31532,56,44,38,64,63
MSTRG.25719,194,149,131,197,191
MSTRG.25720,546,333,322,359,339
MSTRG.25721,62,37,43,40,29
MSTRG.25722,10,0,0,4,0
MSTRG.25723,59,38,34,57,50
MSTRG.25724,8,7,4,7,5
MSTRG.28276,4066,2158,2171,2509,2320
MSTRG.28277,21,17,13,13,10
MSTRG.28278,7,5,0,0,2
MSTRG.28279,66,42,42,31,31
MSTRG.28280,32,22,16,14,15
MSTRG.28281,10,9,9,7,0
MSTRG.28282,19,19,15,13,8
MSTRG.28283,8,5,5,0,0
MSTRG.28284,26,19,16,23,9
MSTRG.28285,6,2,0,2,2
MSTRG.28286,12,9,0,0,0
MSTRG.28287,197,118,133,69,49
MSTRG.28288,59,50,48,26,19
MSTRG.26862,50,30,30,63,46
MSTRG.26863,31,19,19,45,35
MSTRG.26864,32,23,13,43,45
MSTRG.26865,49,37,26,43,41
MSTRG.26866,70,42,45,54,47
MSTRG.27633,6,2,2,0,3
MSTRG.27634,2,5,3,0,0
MSTRG.27635,232,129,113,151,137
MSTRG.27636,66,51,49,45,43
MSTRG.27637,23,21,19,16,15
MSTRG.27638,56,37,37,39,33
MSTRG.27639,16,12,12,10,13
MSTRG.27640,12,7,12,14,12
MSTRG.27641,5,6,0,8,5
MSTRG.27642,0,7,8,6,8
MSTRG.27643,65,37,29,36,40
MSTRG.27644,47,26,25,25,20
MSTRG.27645,4,1,0,2,2
MSTRG.27646,0,5,0,3,0
MSTRG.27647,15,10,10,22,17
MSTRG.27648,3,3,3,5,5
MSTRG.28819,78,49,43,38,50
MSTRG.28820,28,23,27,23,21
MSTRG.28821,61,25,26,0,0
MSTRG.28822,62,41,35,34,31
MSTRG.28823,18,11,15,15,7
